"B01003_001E","B01003_001M","GEO_ID","NAME"
"Estimate!!Total","Margin of Error!!Total","id","Geographic Area Name"
"4210","392","1400000US06037555104","Census Tract 5551.04, Los Angeles County, California"
"3661","385","1400000US06037555202","Census Tract 5552.02, Los Angeles County, California"
"5652","363","1400000US06037555211","Census Tract 5552.11, Los Angeles County, California"
"5110","511","1400000US06037555212","Census Tract 5552.12, Los Angeles County, California"
"4764","345","1400000US06037570001","Census Tract 5700.01, Los Angeles County, California"
"2679","210","1400000US06037570002","Census Tract 5700.02, Los Angeles County, California"
"4119","367","1400000US06037570003","Census Tract 5700.03, Los Angeles County, California"
"3192","394","1400000US06037570100","Census Tract 5701, Los Angeles County, California"
"6124","451","1400000US06037570202","Census Tract 5702.02, Los Angeles County, California"
"4165","461","1400000US06037570203","Census Tract 5702.03, Los Angeles County, California"
"4201","345","1400000US06037570204","Census Tract 5702.04, Los Angeles County, California"
"7273","914","1400000US06037570301","Census Tract 5703.01, Los Angeles County, California"
"4471","526","1400000US06037570303","Census Tract 5703.03, Los Angeles County, California"
"5094","464","1400000US06037570304","Census Tract 5703.04, Los Angeles County, California"
"3400","216","1400000US06037570402","Census Tract 5704.02, Los Angeles County, California"
"4832","403","1400000US06037570403","Census Tract 5704.03, Los Angeles County, California"
"3676","245","1400000US06037570404","Census Tract 5704.04, Los Angeles County, California"
"8042","869","1400000US06037570501","Census Tract 5705.01, Los Angeles County, California"
"6588","511","1400000US06037570502","Census Tract 5705.02, Los Angeles County, California"
"5610","331","1400000US06037570601","Census Tract 5706.01, Los Angeles County, California"
"6177","487","1400000US06037570602","Census Tract 5706.02, Los Angeles County, California"
"5172","432","1400000US06037570603","Census Tract 5706.03, Los Angeles County, California"
"7372","530","1400000US06037570701","Census Tract 5707.01, Los Angeles County, California"
"2296","169","1400000US06037570702","Census Tract 5707.02, Los Angeles County, California"
"5300","328","1400000US06037570800","Census Tract 5708, Los Angeles County, California"
"5752","333","1400000US06037570901","Census Tract 5709.01, Los Angeles County, California"
"3583","247","1400000US06037570902","Census Tract 5709.02, Los Angeles County, California"
"5628","257","1400000US06037571000","Census Tract 5710, Los Angeles County, California"
"4402","319","1400000US06037571101","Census Tract 5711.01, Los Angeles County, California"
"4073","229","1400000US06037571102","Census Tract 5711.02, Los Angeles County, California"
"8175","584","1400000US06037571200","Census Tract 5712, Los Angeles County, California"
"4484","276","1400000US06037571300","Census Tract 5713, Los Angeles County, California"
"4844","320","1400000US06037571400","Census Tract 5714, Los Angeles County, California"
"4739","421","1400000US06037571502","Census Tract 5715.02, Los Angeles County, California"
"3878","413","1400000US06037571503","Census Tract 5715.03, Los Angeles County, California"
"4512","446","1400000US06037571504","Census Tract 5715.04, Los Angeles County, California"
"2309","171","1400000US06037571600","Census Tract 5716, Los Angeles County, California"
"6247","534","1400000US06037571701","Census Tract 5717.01, Los Angeles County, California"
"3557","403","1400000US06037571703","Census Tract 5717.03, Los Angeles County, California"
"4076","382","1400000US06037571704","Census Tract 5717.04, Los Angeles County, California"
"3222","231","1400000US06037571800","Census Tract 5718, Los Angeles County, California"
"5413","427","1400000US06037571900","Census Tract 5719, Los Angeles County, California"
"5957","322","1400000US06037572001","Census Tract 5720.01, Los Angeles County, California"
"4723","420","1400000US06037572002","Census Tract 5720.02, Los Angeles County, California"
"1113","77","1400000US06037572100","Census Tract 5721, Los Angeles County, California"
"5592","394","1400000US06037572201","Census Tract 5722.01, Los Angeles County, California"
"3614","278","1400000US06037572202","Census Tract 5722.02, Los Angeles County, California"
"3841","307","1400000US06037572301","Census Tract 5723.01, Los Angeles County, California"
"3610","321","1400000US06037572302","Census Tract 5723.02, Los Angeles County, California"
"1425","449","1400000US06037572400","Census Tract 5724, Los Angeles County, California"
"3643","480","1400000US06037572500","Census Tract 5725, Los Angeles County, California"
"5357","550","1400000US06037572600","Census Tract 5726, Los Angeles County, California"
"5268","544","1400000US06037572700","Census Tract 5727, Los Angeles County, California"
"986","349","1400000US06037572800","Census Tract 5728, Los Angeles County, California"
"5360","422","1400000US06037572900","Census Tract 5729, Los Angeles County, California"
"4086","400","1400000US06037573002","Census Tract 5730.02, Los Angeles County, California"
"1843","147","1400000US06037573003","Census Tract 5730.03, Los Angeles County, California"
"4577","445","1400000US06037573004","Census Tract 5730.04, Los Angeles County, California"
"7547","651","1400000US06037573100","Census Tract 5731, Los Angeles County, California"
"4597","411","1400000US06037573201","Census Tract 5732.01, Los Angeles County, California"
"6379","521","1400000US06037573202","Census Tract 5732.02, Los Angeles County, California"
"4158","358","1400000US06037573300","Census Tract 5733, Los Angeles County, California"
"1642","164","1400000US06037573401","Census Tract 5734.01, Los Angeles County, California"
"6384","319","1400000US06037573402","Census Tract 5734.02, Los Angeles County, California"
"3519","292","1400000US06037573403","Census Tract 5734.03, Los Angeles County, California"
"6402","457","1400000US06037573601","Census Tract 5736.01, Los Angeles County, California"
"5009","252","1400000US06037573700","Census Tract 5737, Los Angeles County, California"
"4309","282","1400000US06037573800","Census Tract 5738, Los Angeles County, California"
"2031","146","1400000US06037573902","Census Tract 5739.02, Los Angeles County, California"
"5165","247","1400000US06037574000","Census Tract 5740, Los Angeles County, California"
"5014","256","1400000US06037574100","Census Tract 5741, Los Angeles County, California"
"3100","190","1400000US06037574201","Census Tract 5742.01, Los Angeles County, California"
"2251","225","1400000US06037574202","Census Tract 5742.02, Los Angeles County, California"
"6052","424","1400000US06037574300","Census Tract 5743, Los Angeles County, California"
"5474","261","1400000US06037574400","Census Tract 5744, Los Angeles County, California"
"6631","315","1400000US06037574500","Census Tract 5745, Los Angeles County, California"
"2276","271","1400000US06037574601","Census Tract 5746.01, Los Angeles County, California"
"1291","90","1400000US06037574602","Census Tract 5746.02, Los Angeles County, California"
"133","72","1400000US06037574700","Census Tract 5747, Los Angeles County, California"
"2961","266","1400000US06037574800","Census Tract 5748, Los Angeles County, California"
"3697","188","1400000US06037574901","Census Tract 5749.01, Los Angeles County, California"
"5549","427","1400000US06037574902","Census Tract 5749.02, Los Angeles County, California"
"3688","303","1400000US06037575001","Census Tract 5750.01, Los Angeles County, California"
"4843","407","1400000US06037575002","Census Tract 5750.02, Los Angeles County, California"
"4339","472","1400000US06037575101","Census Tract 5751.01, Los Angeles County, California"
"4151","387","1400000US06037575102","Census Tract 5751.02, Los Angeles County, California"
"5171","352","1400000US06037575103","Census Tract 5751.03, Los Angeles County, California"
"4772","509","1400000US06037575201","Census Tract 5752.01, Los Angeles County, California"
"4175","409","1400000US06037575202","Census Tract 5752.02, Los Angeles County, California"
"4360","423","1400000US06037575300","Census Tract 5753, Los Angeles County, California"
"4788","471","1400000US06037575401","Census Tract 5754.01, Los Angeles County, California"
"4129","304","1400000US06037575402","Census Tract 5754.02, Los Angeles County, California"
"93","81","1400000US06037575500","Census Tract 5755, Los Angeles County, California"
"2254","196","1400000US06037575801","Census Tract 5758.01, Los Angeles County, California"
"5664","629","1400000US06037575802","Census Tract 5758.02, Los Angeles County, California"
"3229","583","1400000US06037575803","Census Tract 5758.03, Los Angeles County, California"
"3553","410","1400000US06037575901","Census Tract 5759.01, Los Angeles County, California"
"5208","592","1400000US06037575902","Census Tract 5759.02, Los Angeles County, California"
"5174","677","1400000US06037576001","Census Tract 5760.01, Los Angeles County, California"
"5324","498","1400000US06037576200","Census Tract 5762, Los Angeles County, California"
"4165","353","1400000US06037576301","Census Tract 5763.01, Los Angeles County, California"
"4077","395","1400000US06037576302","Census Tract 5763.02, Los Angeles County, California"
"5021","632","1400000US06037576401","Census Tract 5764.01, Los Angeles County, California"
"5015","510","1400000US06037576402","Census Tract 5764.02, Los Angeles County, California"
"5140","537","1400000US06037576403","Census Tract 5764.03, Los Angeles County, California"
"2986","402","1400000US06037576501","Census Tract 5765.01, Los Angeles County, California"
"4658","619","1400000US06037576502","Census Tract 5765.02, Los Angeles County, California"
"4469","295","1400000US06037576503","Census Tract 5765.03, Los Angeles County, California"
"4293","444","1400000US06037576601","Census Tract 5766.01, Los Angeles County, California"
"4423","479","1400000US06037576602","Census Tract 5766.02, Los Angeles County, California"
"3935","426","1400000US06037576700","Census Tract 5767, Los Angeles County, California"
"4070","501","1400000US06037576801","Census Tract 5768.01, Los Angeles County, California"
"4061","321","1400000US06037576802","Census Tract 5768.02, Los Angeles County, California"
"5357","437","1400000US06037576901","Census Tract 5769.01, Los Angeles County, California"
"3644","373","1400000US06037576903","Census Tract 5769.03, Los Angeles County, California"
"3157","348","1400000US06037576904","Census Tract 5769.04, Los Angeles County, California"
"7288","612","1400000US06037577000","Census Tract 5770, Los Angeles County, California"
"7185","563","1400000US06037577100","Census Tract 5771, Los Angeles County, California"
"5848","474","1400000US06037577200","Census Tract 5772, Los Angeles County, California"
"5431","400","1400000US06037577300","Census Tract 5773, Los Angeles County, California"
"2947","275","1400000US06037577400","Census Tract 5774, Los Angeles County, California"
"3370","255","1400000US06037577501","Census Tract 5775.01, Los Angeles County, California"
"1378","151","1400000US06037577504","Census Tract 5775.04, Los Angeles County, California"
"3259","218","1400000US06037577602","Census Tract 5776.02, Los Angeles County, California"
"8457","576","1400000US06037577603","Census Tract 5776.03, Los Angeles County, California"
"1367","118","1400000US06037577604","Census Tract 5776.04, Los Angeles County, California"
"3684","76","1400000US06037599000","Census Tract 5990, Los Angeles County, California"
"483","266","1400000US06037599100","Census Tract 5991, Los Angeles County, California"
"7410","600","1400000US06037600100","Census Tract 6001, Los Angeles County, California"
"5063","479","1400000US06037600201","Census Tract 6002.01, Los Angeles County, California"
"7767","638","1400000US06037600202","Census Tract 6002.02, Los Angeles County, California"
"3086","391","1400000US06037600302","Census Tract 6003.02, Los Angeles County, California"
"3883","558","1400000US06037600303","Census Tract 6003.03, Los Angeles County, California"
"3910","306","1400000US06037600304","Census Tract 6003.04, Los Angeles County, California"
"4147","538","1400000US06037600400","Census Tract 6004, Los Angeles County, California"
"2712","246","1400000US06037600501","Census Tract 6005.01, Los Angeles County, California"
"2097","289","1400000US06037600502","Census Tract 6005.02, Los Angeles County, California"
"2653","194","1400000US06037600601","Census Tract 6006.01, Los Angeles County, California"
"2542","251","1400000US06037600602","Census Tract 6006.02, Los Angeles County, California"
"4306","503","1400000US06037600702","Census Tract 6007.02, Los Angeles County, California"
"1783","183","1400000US06037600703","Census Tract 6007.03, Los Angeles County, California"
"3373","353","1400000US06037600704","Census Tract 6007.04, Los Angeles County, California"
"3199","321","1400000US06037600801","Census Tract 6008.01, Los Angeles County, California"
"2485","295","1400000US06037600802","Census Tract 6008.02, Los Angeles County, California"
"6491","716","1400000US06037600902","Census Tract 6009.02, Los Angeles County, California"
"3146","261","1400000US06037600911","Census Tract 6009.11, Los Angeles County, California"
"5659","535","1400000US06037600912","Census Tract 6009.12, Los Angeles County, California"
"2381","264","1400000US06037601001","Census Tract 6010.01, Los Angeles County, California"
"5167","466","1400000US06037601002","Census Tract 6010.02, Los Angeles County, California"
"6869","679","1400000US06037601100","Census Tract 6011, Los Angeles County, California"
"4000","375","1400000US06037601202","Census Tract 6012.02, Los Angeles County, California"
"2880","339","1400000US06037601211","Census Tract 6012.11, Los Angeles County, California"
"6774","568","1400000US06037601212","Census Tract 6012.12, Los Angeles County, California"
"1921","177","1400000US06037601301","Census Tract 6013.01, Los Angeles County, California"
"7333","533","1400000US06037601302","Census Tract 6013.02, Los Angeles County, California"
"5084","398","1400000US06037601303","Census Tract 6013.03, Los Angeles County, California"
"5949","1189","1400000US06037601401","Census Tract 6014.01, Los Angeles County, California"
"4793","439","1400000US06037601402","Census Tract 6014.02, Los Angeles County, California"
"3918","402","1400000US06037601501","Census Tract 6015.01, Los Angeles County, California"
"4059","432","1400000US06037601502","Census Tract 6015.02, Los Angeles County, California"
"4439","475","1400000US06037601600","Census Tract 6016, Los Angeles County, California"
"5126","485","1400000US06037601700","Census Tract 6017, Los Angeles County, California"
"2834","282","1400000US06037601801","Census Tract 6018.01, Los Angeles County, California"
"3945","367","1400000US06037601802","Census Tract 6018.02, Los Angeles County, California"
"4847","470","1400000US06037601900","Census Tract 6019, Los Angeles County, California"
"3057","277","1400000US06037602002","Census Tract 6020.02, Los Angeles County, California"
"4760","399","1400000US06037602003","Census Tract 6020.03, Los Angeles County, California"
"3709","368","1400000US06037602004","Census Tract 6020.04, Los Angeles County, California"
"6650","782","1400000US06037602103","Census Tract 6021.03, Los Angeles County, California"
"6091","602","1400000US06037602104","Census Tract 6021.04, Los Angeles County, California"
"4116","432","1400000US06037602105","Census Tract 6021.05, Los Angeles County, California"
"5403","572","1400000US06037602106","Census Tract 6021.06, Los Angeles County, California"
"7200","699","1400000US06037602200","Census Tract 6022, Los Angeles County, California"
"6311","681","1400000US06037602301","Census Tract 6023.01, Los Angeles County, California"
"4819","308","1400000US06037602302","Census Tract 6023.02, Los Angeles County, California"
"6869","489","1400000US06037602402","Census Tract 6024.02, Los Angeles County, California"
"5199","368","1400000US06037602403","Census Tract 6024.03, Los Angeles County, California"
"5457","454","1400000US06037602404","Census Tract 6024.04, Los Angeles County, California"
"4961","484","1400000US06037602504","Census Tract 6025.04, Los Angeles County, California"
"4590","354","1400000US06037602505","Census Tract 6025.05, Los Angeles County, California"
"4297","404","1400000US06037602506","Census Tract 6025.06, Los Angeles County, California"
"5122","352","1400000US06037602507","Census Tract 6025.07, Los Angeles County, California"
"6922","678","1400000US06037602508","Census Tract 6025.08, Los Angeles County, California"
"4457","397","1400000US06037602509","Census Tract 6025.09, Los Angeles County, California"
"8118","682","1400000US06037602600","Census Tract 6026, Los Angeles County, California"
"3770","351","1400000US06037602700","Census Tract 6027, Los Angeles County, California"
"3718","453","1400000US06037602801","Census Tract 6028.01, Los Angeles County, California"
"5019","616","1400000US06037602802","Census Tract 6028.02, Los Angeles County, California"
"4443","296","1400000US06037602900","Census Tract 6029, Los Angeles County, California"
"7498","559","1400000US06037603001","Census Tract 6030.01, Los Angeles County, California"
"1549","163","1400000US06037603004","Census Tract 6030.04, Los Angeles County, California"
"5928","420","1400000US06037603005","Census Tract 6030.05, Los Angeles County, California"
"1898","190","1400000US06037603006","Census Tract 6030.06, Los Angeles County, California"
"4139","284","1400000US06037603101","Census Tract 6031.01, Los Angeles County, California"
"3664","336","1400000US06037603102","Census Tract 6031.02, Los Angeles County, California"
"3394","309","1400000US06037603200","Census Tract 6032, Los Angeles County, California"
"3617","339","1400000US06037603301","Census Tract 6033.01, Los Angeles County, California"
"4048","311","1400000US06037603302","Census Tract 6033.02, Los Angeles County, California"
"4113","450","1400000US06037603400","Census Tract 6034, Los Angeles County, California"
"3042","225","1400000US06037603500","Census Tract 6035, Los Angeles County, California"
"4258","434","1400000US06037603600","Census Tract 6036, Los Angeles County, California"
"4777","319","1400000US06037603702","Census Tract 6037.02, Los Angeles County, California"
"2491","177","1400000US06037603703","Census Tract 6037.03, Los Angeles County, California"
"6609","859","1400000US06037603704","Census Tract 6037.04, Los Angeles County, California"
"4748","406","1400000US06037603801","Census Tract 6038.01, Los Angeles County, California"
"4040","449","1400000US06037603802","Census Tract 6038.02, Los Angeles County, California"
"7666","615","1400000US06037603900","Census Tract 6039, Los Angeles County, California"
"4207","344","1400000US06037604001","Census Tract 6040.01, Los Angeles County, California"
"4856","437","1400000US06037604002","Census Tract 6040.02, Los Angeles County, California"
"7302","511","1400000US06037604100","Census Tract 6041, Los Angeles County, California"
"2057","239","1400000US06037609900","Census Tract 6099, Los Angeles County, California"
"4251","316","1400000US06037620001","Census Tract 6200.01, Los Angeles County, California"
"3493","259","1400000US06037620002","Census Tract 6200.02, Los Angeles County, California"
"5632","407","1400000US06037620101","Census Tract 6201.01, Los Angeles County, California"
"3355","287","1400000US06037620102","Census Tract 6201.02, Los Angeles County, California"
"1529","166","1400000US06037620201","Census Tract 6202.01, Los Angeles County, California"
"4819","318","1400000US06037620301","Census Tract 6203.01, Los Angeles County, California"
"4502","296","1400000US06037620303","Census Tract 6203.03, Los Angeles County, California"
"5845","555","1400000US06037620305","Census Tract 6203.05, Los Angeles County, California"
"5279","326","1400000US06037620400","Census Tract 6204, Los Angeles County, California"
"5726","428","1400000US06037620501","Census Tract 6205.01, Los Angeles County, California"
"3958","287","1400000US06037620521","Census Tract 6205.21, Los Angeles County, California"
"5024","339","1400000US06037620522","Census Tract 6205.22, Los Angeles County, California"
"5278","421","1400000US06037620601","Census Tract 6206.01, Los Angeles County, California"
"5040","548","1400000US06037620602","Census Tract 6206.02, Los Angeles County, California"
"7211","465","1400000US06037620701","Census Tract 6207.01, Los Angeles County, California"
"7375","436","1400000US06037620702","Census Tract 6207.02, Los Angeles County, California"
"7844","504","1400000US06037620800","Census Tract 6208, Los Angeles County, California"
"2785","180","1400000US06037620901","Census Tract 6209.01, Los Angeles County, California"
"2897","283","1400000US06037620904","Census Tract 6209.04, Los Angeles County, California"
"4373","286","1400000US06037621001","Census Tract 6210.01, Los Angeles County, California"
"879","138","1400000US06037621002","Census Tract 6210.02, Los Angeles County, California"
"4086","337","1400000US06037621004","Census Tract 6210.04, Los Angeles County, California"
"3069","274","1400000US06037621102","Census Tract 6211.02, Los Angeles County, California"
"7132","431","1400000US06037621104","Census Tract 6211.04, Los Angeles County, California"
"6724","621","1400000US06037621201","Census Tract 6212.01, Los Angeles County, California"
"3052","229","1400000US06037621204","Census Tract 6212.04, Los Angeles County, California"
"6973","611","1400000US06037621301","Census Tract 6213.01, Los Angeles County, California"
"3740","403","1400000US06037621324","Census Tract 6213.24, Los Angeles County, California"
"3017","217","1400000US06037621326","Census Tract 6213.26, Los Angeles County, California"
"4305","293","1400000US06037621400","Census Tract 6214, Los Angeles County, California"
"5805","389","1400000US06037650001","Census Tract 6500.01, Los Angeles County, California"
"3202","260","1400000US06037650003","Census Tract 6500.03, Los Angeles County, California"
"4125","302","1400000US06037650004","Census Tract 6500.04, Los Angeles County, California"
"6018","465","1400000US06037650101","Census Tract 6501.01, Los Angeles County, California"
"2211","159","1400000US06037650102","Census Tract 6501.02, Los Angeles County, California"
"5930","285","1400000US06037650200","Census Tract 6502, Los Angeles County, California"
"6824","609","1400000US06037650300","Census Tract 6503, Los Angeles County, California"
"4758","243","1400000US06037650401","Census Tract 6504.01, Los Angeles County, California"
"3044","200","1400000US06037650501","Census Tract 6505.01, Los Angeles County, California"
"4259","249","1400000US06037650502","Census Tract 6505.02, Los Angeles County, California"
"7315","540","1400000US06037650602","Census Tract 6506.02, Los Angeles County, California"
"3849","247","1400000US06037650603","Census Tract 6506.03, Los Angeles County, California"
"5567","396","1400000US06037650604","Census Tract 6506.04, Los Angeles County, California"
"3064","251","1400000US06037650605","Census Tract 6506.05, Los Angeles County, California"
"2529","153","1400000US06037650701","Census Tract 6507.01, Los Angeles County, California"
"4731","320","1400000US06037650702","Census Tract 6507.02, Los Angeles County, California"
"6423","501","1400000US06037650800","Census Tract 6508, Los Angeles County, California"
"5366","577","1400000US06037650901","Census Tract 6509.01, Los Angeles County, California"
"6769","554","1400000US06037650902","Census Tract 6509.02, Los Angeles County, California"
"5444","453","1400000US06037651001","Census Tract 6510.01, Los Angeles County, California"
"4702","303","1400000US06037651002","Census Tract 6510.02, Los Angeles County, California"
"5036","393","1400000US06037651101","Census Tract 6511.01, Los Angeles County, California"
"3534","248","1400000US06037651102","Census Tract 6511.02, Los Angeles County, California"
"5018","288","1400000US06037651201","Census Tract 6512.01, Los Angeles County, California"
"3697","295","1400000US06037651221","Census Tract 6512.21, Los Angeles County, California"
"6459","398","1400000US06037651222","Census Tract 6512.22, Los Angeles County, California"
"6204","363","1400000US06037651302","Census Tract 6513.02, Los Angeles County, California"
"4852","434","1400000US06037651304","Census Tract 6513.04, Los Angeles County, California"
"2521","191","1400000US06037651401","Census Tract 6514.01, Los Angeles County, California"
"6236","335","1400000US06037651402","Census Tract 6514.02, Los Angeles County, California"
"3406","251","1400000US06037670001","Census Tract 6700.01, Los Angeles County, California"
"3939","326","1400000US06037670002","Census Tract 6700.02, Los Angeles County, California"
"5707","434","1400000US06037670003","Census Tract 6700.03, Los Angeles County, California"
"6642","420","1400000US06037670100","Census Tract 6701, Los Angeles County, California"
"3820","294","1400000US06037670201","Census Tract 6702.01, Los Angeles County, California"
"2637","204","1400000US06037670202","Census Tract 6702.02, Los Angeles County, California"
"5091","268","1400000US06037670324","Census Tract 6703.24, Los Angeles County, California"
"3613","254","1400000US06037670326","Census Tract 6703.26, Los Angeles County, California"
"4730","228","1400000US06037670328","Census Tract 6703.28, Los Angeles County, California"
"2733","166","1400000US06037670403","Census Tract 6704.03, Los Angeles County, California"
"2864","200","1400000US06037670405","Census Tract 6704.05, Los Angeles County, California"
"1759","140","1400000US06037670406","Census Tract 6704.06, Los Angeles County, California"
"6269","402","1400000US06037670407","Census Tract 6704.07, Los Angeles County, California"
"4356","382","1400000US06037670411","Census Tract 6704.11, Los Angeles County, California"
"4433","371","1400000US06037670413","Census Tract 6704.13, Los Angeles County, California"
"4513","388","1400000US06037670416","Census Tract 6704.16, Los Angeles County, California"
"1513","138","1400000US06037670500","Census Tract 6705, Los Angeles County, California"
"6862","552","1400000US06037670602","Census Tract 6706.02, Los Angeles County, California"
"7185","483","1400000US06037670701","Census Tract 6707.01, Los Angeles County, California"
"5649","355","1400000US06037670702","Census Tract 6707.02, Los Angeles County, California"
"5200","375","1400000US06037700101","Census Tract 7001.01, Los Angeles County, California"
"4506","325","1400000US06037700102","Census Tract 7001.02, Los Angeles County, California"
"7446","454","1400000US06037700200","Census Tract 7002, Los Angeles County, California"
"6223","428","1400000US06037700300","Census Tract 7003, Los Angeles County, California"
"5162","429","1400000US06037700400","Census Tract 7004, Los Angeles County, California"
"3526","429","1400000US06037700501","Census Tract 7005.01, Los Angeles County, California"
"4387","476","1400000US06037700502","Census Tract 7005.02, Los Angeles County, California"
"5021","444","1400000US06037700600","Census Tract 7006, Los Angeles County, California"
"3575","486","1400000US06037700700","Census Tract 7007, Los Angeles County, California"
"4610","585","1400000US06037700801","Census Tract 7008.01, Los Angeles County, California"
"4092","433","1400000US06037700802","Census Tract 7008.02, Los Angeles County, California"
"3600","365","1400000US06037700901","Census Tract 7009.01, Los Angeles County, California"
"7352","736","1400000US06037700902","Census Tract 7009.02, Los Angeles County, California"
"5936","892","1400000US06037701000","Census Tract 7010, Los Angeles County, California"
"1101","361","1400000US06037701100","Census Tract 7011, Los Angeles County, California"
"4088","296","1400000US06037701201","Census Tract 7012.01, Los Angeles County, California"
"3381","299","1400000US06037701202","Census Tract 7012.02, Los Angeles County, California"
"4868","369","1400000US06037701302","Census Tract 7013.02, Los Angeles County, California"
"6212","450","1400000US06037701304","Census Tract 7013.04, Los Angeles County, California"
"5577","552","1400000US06037701402","Census Tract 7014.02, Los Angeles County, California"
"5267","366","1400000US06037701501","Census Tract 7015.01, Los Angeles County, California"
"3530","295","1400000US06037701502","Census Tract 7015.02, Los Angeles County, California"
"4194","300","1400000US06037701601","Census Tract 7016.01, Los Angeles County, California"
"3987","321","1400000US06037701602","Census Tract 7016.02, Los Angeles County, California"
"3305","255","1400000US06037701701","Census Tract 7017.01, Los Angeles County, California"
"3437","395","1400000US06037701702","Census Tract 7017.02, Los Angeles County, California"
"7001","534","1400000US06037701801","Census Tract 7018.01, Los Angeles County, California"
"4645","404","1400000US06037701802","Census Tract 7018.02, Los Angeles County, California"
"4659","412","1400000US06037701902","Census Tract 7019.02, Los Angeles County, California"
"6443","560","1400000US06037702002","Census Tract 7020.02, Los Angeles County, California"
"6065","445","1400000US06037702102","Census Tract 7021.02, Los Angeles County, California"
"4110","334","1400000US06037702201","Census Tract 7022.01, Los Angeles County, California"
"3969","215","1400000US06037702202","Census Tract 7022.02, Los Angeles County, California"
"6839","424","1400000US06037702300","Census Tract 7023, Los Angeles County, California"
"4367","310","1400000US06037702400","Census Tract 7024, Los Angeles County, California"
"4965","318","1400000US06037702501","Census Tract 7025.01, Los Angeles County, California"
"3757","310","1400000US06037702502","Census Tract 7025.02, Los Angeles County, California"
"6389","446","1400000US06037702600","Census Tract 7026, Los Angeles County, California"
"3435","269","1400000US06037702700","Census Tract 7027, Los Angeles County, California"
"4679","404","1400000US06037702801","Census Tract 7028.01, Los Angeles County, California"
"2293","184","1400000US06037702802","Census Tract 7028.02, Los Angeles County, California"
"3063","326","1400000US06037702803","Census Tract 7028.03, Los Angeles County, California"
"9852","1045","1400000US06037702901","Census Tract 7029.01, Los Angeles County, California"
"6503","435","1400000US06037703001","Census Tract 7030.01, Los Angeles County, California"
"6721","636","1400000US06037703002","Census Tract 7030.02, Los Angeles County, California"
"6068","514","1400000US06037703100","Census Tract 7031, Los Angeles County, California"
"5688","526","1400000US06037703200","Census Tract 7032, Los Angeles County, California"
"5738","349","1400000US06037800101","Census Tract 8001.01, Los Angeles County, California"
"7213","577","1400000US06037800102","Census Tract 8001.02, Los Angeles County, California"
"6065","395","1400000US06037800202","Census Tract 8002.02, Los Angeles County, California"
"5533","348","1400000US06037800203","Census Tract 8002.03, Los Angeles County, California"
"4495","389","1400000US06037800204","Census Tract 8002.04, Los Angeles County, California"
"6966","384","1400000US06037800324","Census Tract 8003.24, Los Angeles County, California"
"3573","218","1400000US06037800325","Census Tract 8003.25, Los Angeles County, California"
"4741","370","1400000US06037800326","Census Tract 8003.26, Los Angeles County, California"
"5827","412","1400000US06037800327","Census Tract 8003.27, Los Angeles County, California"
"2733","287","1400000US06037800328","Census Tract 8003.28, Los Angeles County, California"
"6953","543","1400000US06037800329","Census Tract 8003.29, Los Angeles County, California"
"882","146","1400000US06037800330","Census Tract 8003.30, Los Angeles County, California"
"732","164","1400000US06037800331","Census Tract 8003.31, Los Angeles County, California"
"6543","359","1400000US06037800332","Census Tract 8003.32, Los Angeles County, California"
"2529","302","1400000US06037800406","Census Tract 8004.06, Los Angeles County, California"
"7274","451","1400000US06037800408","Census Tract 8004.08, Los Angeles County, California"
"4031","341","1400000US06037800410","Census Tract 8004.10, Los Angeles County, California"
"2334","356","1400000US06037800504","Census Tract 8005.04, Los Angeles County, California"
"3270","402","1400000US06037800506","Census Tract 8005.06, Los Angeles County, California"
"710","157","1400000US06037900102","Census Tract 9001.02, Los Angeles County, California"
"5939","576","1400000US06037900103","Census Tract 9001.03, Los Angeles County, California"
"5822","673","1400000US06037900104","Census Tract 9001.04, Los Angeles County, California"
"1129","213","1400000US06037900201","Census Tract 9002.01, Los Angeles County, California"
"5613","538","1400000US06037900300","Census Tract 9003, Los Angeles County, California"
"7225","603","1400000US06037900501","Census Tract 9005.01, Los Angeles County, California"
"7261","503","1400000US06037900504","Census Tract 9005.04, Los Angeles County, California"
"3427","400","1400000US06037900505","Census Tract 9005.05, Los Angeles County, California"
"4188","474","1400000US06037900506","Census Tract 9005.06, Los Angeles County, California"
"7333","616","1400000US06037900507","Census Tract 9005.07, Los Angeles County, California"
"4016","209","1400000US06037900508","Census Tract 9005.08, Los Angeles County, California"
"5542","594","1400000US06037900602","Census Tract 9006.02, Los Angeles County, California"
"7539","804","1400000US06037900605","Census Tract 9006.05, Los Angeles County, California"
"3532","601","1400000US06037900606","Census Tract 9006.06, Los Angeles County, California"
"3651","412","1400000US06037900607","Census Tract 9006.07, Los Angeles County, California"
"3445","400","1400000US06037900608","Census Tract 9006.08, Los Angeles County, California"
"4978","535","1400000US06037900609","Census Tract 9006.09, Los Angeles County, California"
"5012","570","1400000US06037900701","Census Tract 9007.01, Los Angeles County, California"
"4349","350","1400000US06037900703","Census Tract 9007.03, Los Angeles County, California"
"2910","440","1400000US06037900704","Census Tract 9007.04, Los Angeles County, California"
"3980","514","1400000US06037900705","Census Tract 9007.05, Los Angeles County, California"
"8751","712","1400000US06037900803","Census Tract 9008.03, Los Angeles County, California"
"3359","359","1400000US06037900804","Census Tract 9008.04, Los Angeles County, California"
"4916","634","1400000US06037900805","Census Tract 9008.05, Los Angeles County, California"
